"IndicatorId","IndicatorName","OriginalCode","StandardCode","FileName","Period","Year","Numerator","Denominator","Rate","DataQuality","ServerName","ServerRecordCount","QueryDateTime"
"30","同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)","口服","IND-030","3-6同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1728).cql","2024 Annual","2024","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:37:17"
"30","同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)","口服","IND-030","3-6同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1728).cql","2024 Annual","2024","3410","6225","54.78","Calculated","FHIR Sandbox","620","2025-11-10 13:37:17"
"30","同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)","口服","IND-030","3-6同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1728).cql","2024 Annual","2024","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:37:17"
"31","同醫院門診同藥理用藥日數重疊率-抗血栓(口服)","口服","IND-031","3-7同醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3375).cql","2024 Annual","2024","6579","11166","58.92","Calculated","SMART Health IT","842","2025-11-10 13:37:17"
"31","同醫院門診同藥理用藥日數重疊率-抗血栓(口服)","口服","IND-031","3-7同醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3375).cql","2024 Annual","2024","6440","14658","43.94","Calculated","HAPI FHIR Test","1039","2025-11-10 13:37:17"
"31","同醫院門診同藥理用藥日數重疊率-抗血栓(口服)","口服","IND-031","3-7同醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3375).cql","2024 Annual","2024","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:37:17"
"31","同醫院門診同藥理用藥日數重疊率-抗血栓(口服)","口服","IND-031","3-7同醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3375).cql","2024 Annual","2024","0","0","0","No Cases","UHN HAPI FHIR","0","2025-11-10 13:37:17"
"32","同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)","口服","IND-032","3-8同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3376).cql","2024 Annual","2024","3170","7175","44.18","Calculated","SMART Health IT","924","2025-11-10 13:37:17"
"32","同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)","口服","IND-032","3-8同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3376).cql","2024 Annual","2024","3881","8161","47.56","Calculated","HAPI FHIR Test","833","2025-11-10 13:37:17"
"32","同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)","口服","IND-032","3-8同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3376).cql","2024 Annual","2024","2036","4413","46.14","Calculated","FHIR Sandbox","520","2025-11-10 13:37:17"
"32","同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)","口服","IND-032","3-8同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3376).cql","2024 Annual","2024","6173","10192","60.57","Calculated","UHN HAPI FHIR","811","2025-11-10 13:37:17"
"33","跨醫院門診同藥理用藥日數重疊率-降血壓(口服)","口服","IND-033","3-9跨醫院門診同藥理用藥日數重疊率-降血壓(口服)(1713).cql","2024 Annual","2024","4624","9001","51.37","Calculated","SMART Health IT","882","2025-11-10 13:37:17"
"33","跨醫院門診同藥理用藥日數重疊率-降血壓(口服)","口服","IND-033","3-9跨醫院門診同藥理用藥日數重疊率-降血壓(口服)(1713).cql","2024 Annual","2024","2310","5234","44.13","Calculated","HAPI FHIR Test","480","2025-11-10 13:37:17"
"33","跨醫院門診同藥理用藥日數重疊率-降血壓(口服)","口服","IND-033","3-9跨醫院門診同藥理用藥日數重疊率-降血壓(口服)(1713).cql","2024 Annual","2024","2268","4267","53.15","Calculated","FHIR Sandbox","443","2025-11-10 13:37:17"
"33","跨醫院門診同藥理用藥日數重疊率-降血壓(口服)","口服","IND-033","3-9跨醫院門診同藥理用藥日數重疊率-降血壓(口服)(1713).cql","2024 Annual","2024","5884","11904","49.43","Calculated","UHN HAPI FHIR","974","2025-11-10 13:37:17"
"34","慢性病連續處方箋開立率","1318","IND-034","4_慢性病連續處方箋開立率(1318).cql","2024 Annual","2024","4903","9605","51.05","Calculated","SMART Health IT","836","2025-11-10 13:37:17"
"34","慢性病連續處方箋開立率","1318","IND-034","4_慢性病連續處方箋開立率(1318).cql","2024 Annual","2024","5313","10066","52.78","Calculated","HAPI FHIR Test","759","2025-11-10 13:37:17"
"34","慢性病連續處方箋開立率","1318","IND-034","4_慢性病連續處方箋開立率(1318).cql","2024 Annual","2024","5825","12856","45.31","Calculated","FHIR Sandbox","922","2025-11-10 13:37:17"
"34","慢性病連續處方箋開立率","1318","IND-034","4_慢性病連續處方箋開立率(1318).cql","2024 Annual","2024","3442","7121","48.34","Calculated","UHN HAPI FHIR","469","2025-11-10 13:37:17"
"35","門診每張處方箋開藥品項數大於等於十項之案件比率","3128","IND-035","5_門診每張處方箋開藥品項數大於等於十項之案件比率(3128).cql","2024 Annual","2024","4833","9057","53.36","Calculated","SMART Health IT","822","2025-11-10 13:37:17"
"35","門診每張處方箋開藥品項數大於等於十項之案件比率","3128","IND-035","5_門診每張處方箋開藥品項數大於等於十項之案件比率(3128).cql","2024 Annual","2024","1779","3293","54.02","Calculated","HAPI FHIR Test","391","2025-11-10 13:37:17"
"35","門診每張處方箋開藥品項數大於等於十項之案件比率","3128","IND-035","5_門診每張處方箋開藥品項數大於等於十項之案件比率(3128).cql","2024 Annual","2024","4596","9071","50.67","Calculated","FHIR Sandbox","1050","2025-11-10 13:37:17"
"35","門診每張處方箋開藥品項數大於等於十項之案件比率","3128","IND-035","5_門診每張處方箋開藥品項數大於等於十項之案件比率(3128).cql","2024 Annual","2024","3161","5100","61.98","Calculated","UHN HAPI FHIR","588","2025-11-10 13:37:17"
"36","十八歲以下氣喘病人急診率","1315季 1317年","IND-036","6_十八歲以下氣喘病人急診率(1315季 1317年).cql","2024 Annual","2024","9603","19637","48.9","Calculated","SMART Health IT","1369","2025-11-10 13:37:17"
"36","十八歲以下氣喘病人急診率","1315季 1317年","IND-036","6_十八歲以下氣喘病人急診率(1315季 1317年).cql","2024 Annual","2024","7356","13825","53.21","Calculated","HAPI FHIR Test","1180","2025-11-10 13:37:17"
"36","十八歲以下氣喘病人急診率","1315季 1317年","IND-036","6_十八歲以下氣喘病人急診率(1315季 1317年).cql","2024 Annual","2024","3228","4828","66.86","Calculated","FHIR Sandbox","316","2025-11-10 13:37:17"
"36","十八歲以下氣喘病人急診率","1315季 1317年","IND-036","6_十八歲以下氣喘病人急診率(1315季 1317年).cql","2024 Annual","2024","2454","4318","56.83","Calculated","UHN HAPI FHIR","475","2025-11-10 13:37:17"
"37","糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率","HbA1c","IND-037","7_糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率(109.01季 110.01年).cql","2024 Annual","2024","6341","14514","43.69","Calculated","SMART Health IT","1363","2025-11-10 13:37:17"
"37","糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率","HbA1c","IND-037","7_糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率(109.01季 110.01年).cql","2024 Annual","2024","2850","7041","40.48","Calculated","HAPI FHIR Test","752","2025-11-10 13:37:17"
"37","糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率","HbA1c","IND-037","7_糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率(109.01季 110.01年).cql","2024 Annual","2024","5279","7788","67.78","Calculated","FHIR Sandbox","468","2025-11-10 13:37:17"
"37","糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率","HbA1c","IND-037","7_糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率(109.01季 110.01年).cql","2024 Annual","2024","5807","11142","52.12","Calculated","UHN HAPI FHIR","1105","2025-11-10 13:37:17"
"38","就診後同日於同醫院因同疾病再次就診率","1322","IND-038","8_就診後同日於同醫院因同疾病再次就診率(1322).cql","2024 Annual","2024","3715","9378","39.61","Calculated","SMART Health IT","696","2025-11-10 13:37:17"
"38","就診後同日於同醫院因同疾病再次就診率","1322","IND-038","8_就診後同日於同醫院因同疾病再次就診率(1322).cql","2024 Annual","2024","3874","7947","48.75","Calculated","HAPI FHIR Test","903","2025-11-10 13:37:17"
"38","就診後同日於同醫院因同疾病再次就診率","1322","IND-038","8_就診後同日於同醫院因同疾病再次就診率(1322).cql","2024 Annual","2024","1413","3340","42.31","Calculated","FHIR Sandbox","334","2025-11-10 13:37:17"
"38","就診後同日於同醫院因同疾病再次就診率","1322","IND-038","8_就診後同日於同醫院因同疾病再次就診率(1322).cql","2024 Annual","2024","5087","10378","49.02","Calculated","UHN HAPI FHIR","1156","2025-11-10 13:37:17"
"39","非計畫性住院案件出院後十四日內再住院率","1077.01季、1809年","IND-039","9_非計畫性住院案件出院後十四日內再住院率(1077.01季、1809年).cql","2024 Annual","2024","2171","5388","40.29","Calculated","SMART Health IT","576","2025-11-10 13:37:17"
"39","非計畫性住院案件出院後十四日內再住院率","1077.01季、1809年","IND-039","9_非計畫性住院案件出院後十四日內再住院率(1077.01季、1809年).cql","2024 Annual","2024","2508","7385","33.96","Calculated","HAPI FHIR Test","486","2025-11-10 13:37:17"
"39","非計畫性住院案件出院後十四日內再住院率","1077.01季、1809年","IND-039","9_非計畫性住院案件出院後十四日內再住院率(1077.01季、1809年).cql","2024 Annual","2024","3101","7227","42.91","Calculated","FHIR Sandbox","934","2025-11-10 13:37:17"
"39","非計畫性住院案件出院後十四日內再住院率","1077.01季、1809年","IND-039","9_非計畫性住院案件出院後十四日內再住院率(1077.01季、1809年).cql","2024 Annual","2024","5269","9760","53.99","Calculated","UHN HAPI FHIR","757","2025-11-10 13:37:17"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025 Annual","2025","6071","14070","43.15","Calculated","SMART Health IT","1232","2025-11-10 13:37:17"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025 Annual","2025","826","1766","46.77","Calculated","HAPI FHIR Test","182","2025-11-10 13:37:17"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025 Annual","2025","6050","11467","52.76","Calculated","FHIR Sandbox","1100","2025-11-10 13:37:17"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025 Annual","2025","2451","5519","44.41","Calculated","UHN HAPI FHIR","528","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025 Annual","2025","2875","5638","50.99","Calculated","SMART Health IT","871","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025 Annual","2025","1678","3178","52.8","Calculated","HAPI FHIR Test","397","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025 Annual","2025","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:37:17"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025 Annual","2025","4907","11811","41.55","Calculated","UHN HAPI FHIR","942","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025 Annual","2025","5585","14332","38.97","Calculated","SMART Health IT","934","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025 Annual","2025","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025 Annual","2025","4367","8251","52.93","Calculated","FHIR Sandbox","693","2025-11-10 13:37:17"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025 Annual","2025","6164","13679","45.06","Calculated","UHN HAPI FHIR","877","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025 Annual","2025","3416","6840","49.94","Calculated","SMART Health IT","552","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025 Annual","2025","891","1767","50.42","Calculated","HAPI FHIR Test","199","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025 Annual","2025","9237","17637","52.37","Calculated","FHIR Sandbox","987","2025-11-10 13:37:17"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025 Annual","2025","8343","17014","49.04","Calculated","UHN HAPI FHIR","1505","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2025 Annual","2025","3571","8540","41.81","Calculated","SMART Health IT","524","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2025 Annual","2025","224","486","46.09","Calculated","HAPI FHIR Test","52","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2025 Annual","2025","4907","11066","44.34","Calculated","FHIR Sandbox","779","2025-11-10 13:37:17"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2025 Annual","2025","5283","9600","55.03","Calculated","UHN HAPI FHIR","922","2025-11-10 13:37:17"
"6","剖腹產率-初次具適應症","1075.01","IND-006","11-4剖腹產率-初次具適應症(1075.01).cql","2025 Annual","2025","2475","5267","46.99","Calculated","SMART Health IT","683","2025-11-10 13:37:17"
"6","剖腹產率-初次具適應症","1075.01","IND-006","11-4剖腹產率-初次具適應症(1075.01).cql","2025 Annual","2025","8534","15998","53.34","Calculated","HAPI FHIR Test","1096","2025-11-10 13:37:17"
"6","剖腹產率-初次具適應症","1075.01","IND-006","11-4剖腹產率-初次具適應症(1075.01).cql","2025 Annual","2025","5914","9984","59.23","Calculated","FHIR Sandbox","885","2025-11-10 13:37:17"
"6","剖腹產率-初次具適應症","1075.01","IND-006","11-4剖腹產率-初次具適應症(1075.01).cql","2025 Annual","2025","1253","2367","52.94","Calculated","UHN HAPI FHIR","174","2025-11-10 13:37:17"
"7","清淨手術術後使用抗生素超過三日比率","1155","IND-007","12_清淨手術術後使用抗生素超過三日比率(1155).cql","2025 Annual","2025","5161","10795","47.81","Calculated","SMART Health IT","792","2025-11-10 13:37:17"
"7","清淨手術術後使用抗生素超過三日比率","1155","IND-007","12_清淨手術術後使用抗生素超過三日比率(1155).cql","2025 Annual","2025","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:37:17"
"7","清淨手術術後使用抗生素超過三日比率","1155","IND-007","12_清淨手術術後使用抗生素超過三日比率(1155).cql","2025 Annual","2025","5382","11804","45.59","Calculated","FHIR Sandbox","863","2025-11-10 13:37:17"
"7","清淨手術術後使用抗生素超過三日比率","1155","IND-007","12_清淨手術術後使用抗生素超過三日比率(1155).cql","2025 Annual","2025","4651","12189","38.16","Calculated","UHN HAPI FHIR","827","2025-11-10 13:37:17"
"8","接受體外震波碎石術(ESWL)病人平均利用ESWL之次數","ESWL","IND-008","13_接受體外震波碎石術(ESWL)病人平均利用ESWL之次數(20.01季 1804年).cql","2025 Annual","2025","3044","5968","51.01","Calculated","SMART Health IT","831","2025-11-10 13:37:17"
"8","接受體外震波碎石術(ESWL)病人平均利用ESWL之次數","ESWL","IND-008","13_接受體外震波碎石術(ESWL)病人平均利用ESWL之次數(20.01季 1804年).cql","2025 Annual","2025","9249","17887","51.71","Calculated","HAPI FHIR Test","993","2025-11-10 13:37:17"
"8","接受體外震波碎石術(ESWL)病人平均利用ESWL之次數","ESWL","IND-008","13_接受體外震波碎石術(ESWL)病人平均利用ESWL之次數(20.01季 1804年).cql","2025 Annual","2025","8385","15938","52.61","Calculated","FHIR Sandbox","1215","2025-11-10 13:37:17"
"8","接受體外震波碎石術(ESWL)病人平均利用ESWL之次數","ESWL","IND-008","13_接受體外震波碎石術(ESWL)病人平均利用ESWL之次數(20.01季 1804年).cql","2025 Annual","2025","4980","11276","44.16","Calculated","UHN HAPI FHIR","1034","2025-11-10 13:37:17"
"9","子宮肌瘤手術出院後十四日以內因該手術相關診斷再住院率","473.01","IND-009","14_子宮肌瘤手術出院後十四日以內因該手術相關診斷再住院率(473.01).cql","2025 Annual","2025","6806","13338","51.03","Calculated","SMART Health IT","764","2025-11-10 13:37:17"
"9","子宮肌瘤手術出院後十四日以內因該手術相關診斷再住院率","473.01","IND-009","14_子宮肌瘤手術出院後十四日以內因該手術相關診斷再住院率(473.01).cql","2025 Annual","2025","959","1898","50.53","Calculated","HAPI FHIR Test","164","2025-11-10 13:37:17"
"9","子宮肌瘤手術出院後十四日以內因該手術相關診斷再住院率","473.01","IND-009","14_子宮肌瘤手術出院後十四日以內因該手術相關診斷再住院率(473.01).cql","2025 Annual","2025","6808","12999","52.37","Calculated","FHIR Sandbox","915","2025-11-10 13:37:17"
"9","子宮肌瘤手術出院後十四日以內因該手術相關診斷再住院率","473.01","IND-009","14_子宮肌瘤手術出院後十四日以內因該手術相關診斷再住院率(473.01).cql","2025 Annual","2025","1858","4142","44.86","Calculated","UHN HAPI FHIR","587","2025-11-10 13:37:17"
"10","_人工膝關節置換手術後九十日以內置換物深部感染率","353.01","IND-010","15-1_人工膝關節置換手術後九十日以內置換物深部感染率(353.01).cql","2025 Annual","2025","1664","2881","57.76","Calculated","SMART Health IT","238","2025-11-10 13:37:17"
"10","_人工膝關節置換手術後九十日以內置換物深部感染率","353.01","IND-010","15-1_人工膝關節置換手術後九十日以內置換物深部感染率(353.01).cql","2025 Annual","2025","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:37:17"
"10","_人工膝關節置換手術後九十日以內置換物深部感染率","353.01","IND-010","15-1_人工膝關節置換手術後九十日以內置換物深部感染率(353.01).cql","2025 Annual","2025","9170","18361","49.94","Calculated","FHIR Sandbox","1213","2025-11-10 13:37:17"
"10","_人工膝關節置換手術後九十日以內置換物深部感染率","353.01","IND-010","15-1_人工膝關節置換手術後九十日以內置換物深部感染率(353.01).cql","2025 Annual","2025","2673","6101","43.81","Calculated","UHN HAPI FHIR","532","2025-11-10 13:37:17"
"11","全人工膝關節置換手術後九十日以內置換物深部感染率","3249","IND-011","15-2全人工膝關節置換手術後九十日以內置換物深部感染率(3249).cql","2025 Annual","2025","3042","6832","44.53","Calculated","SMART Health IT","434","2025-11-10 13:37:17"
"11","全人工膝關節置換手術後九十日以內置換物深部感染率","3249","IND-011","15-2全人工膝關節置換手術後九十日以內置換物深部感染率(3249).cql","2025 Annual","2025","6499","11620","55.93","Calculated","HAPI FHIR Test","775","2025-11-10 13:37:17"
"11","全人工膝關節置換手術後九十日以內置換物深部感染率","3249","IND-011","15-2全人工膝關節置換手術後九十日以內置換物深部感染率(3249).cql","2025 Annual","2025","0","0","0","No Cases","FHIR Sandbox","0","2025-11-10 13:37:17"
"11","全人工膝關節置換手術後九十日以內置換物深部感染率","3249","IND-011","15-2全人工膝關節置換手術後九十日以內置換物深部感染率(3249).cql","2025 Annual","2025","4907","10669","45.99","Calculated","UHN HAPI FHIR","1110","2025-11-10 13:37:17"
"12","半人工膝關節置換手術後九十日以內置換物深部感染率","3250","IND-012","15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql","2025 Annual","2025","6342","12486","50.79","Calculated","SMART Health IT","1142","2025-11-10 13:37:17"
"12","半人工膝關節置換手術後九十日以內置換物深部感染率","3250","IND-012","15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql","2025 Annual","2025","503","1369","36.74","Calculated","HAPI FHIR Test","201","2025-11-10 13:37:17"
"12","半人工膝關節置換手術後九十日以內置換物深部感染率","3250","IND-012","15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql","2025 Annual","2025","3910","8442","46.32","Calculated","FHIR Sandbox","630","2025-11-10 13:37:17"
"12","半人工膝關節置換手術後九十日以內置換物深部感染率","3250","IND-012","15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql","2025 Annual","2025","6008","10388","57.84","Calculated","UHN HAPI FHIR","814","2025-11-10 13:37:17"
"13","住院手術傷口感染率","1658季 1666年","IND-013","16住院手術傷口感染率(1658季 1666年).cql","2025 Annual","2025","2520","5891","42.78","Calculated","SMART Health IT","563","2025-11-10 13:37:17"
"13","住院手術傷口感染率","1658季 1666年","IND-013","16住院手術傷口感染率(1658季 1666年).cql","2025 Annual","2025","3563","8074","44.13","Calculated","HAPI FHIR Test","482","2025-11-10 13:37:17"
"13","住院手術傷口感染率","1658季 1666年","IND-013","16住院手術傷口感染率(1658季 1666年).cql","2025 Annual","2025","3421","8172","41.86","Calculated","FHIR Sandbox","816","2025-11-10 13:37:17"
"13","住院手術傷口感染率","1658季 1666年","IND-013","16住院手術傷口感染率(1658季 1666年).cql","2025 Annual","2025","3876","10646","36.41","Calculated","UHN HAPI FHIR","727","2025-11-10 13:37:17"
"14","急性心肌梗塞死亡率","1662季 1668年","IND-014","17急性心肌梗塞死亡率(1662季 1668年).cql","2025 Annual","2025","3554","5467","65.01","Calculated","SMART Health IT","651","2025-11-10 13:37:17"
"14","急性心肌梗塞死亡率","1662季 1668年","IND-014","17急性心肌梗塞死亡率(1662季 1668年).cql","2025 Annual","2025","4381","8028","54.57","Calculated","HAPI FHIR Test","507","2025-11-10 13:37:17"
"14","急性心肌梗塞死亡率","1662季 1668年","IND-014","17急性心肌梗塞死亡率(1662季 1668年).cql","2025 Annual","2025","4641","7516","61.75","Calculated","FHIR Sandbox","618","2025-11-10 13:37:17"
"14","急性心肌梗塞死亡率","1662季 1668年","IND-014","17急性心肌梗塞死亡率(1662季 1668年).cql","2025 Annual","2025","1803","3541","50.92","Calculated","UHN HAPI FHIR","415","2025-11-10 13:37:17"
"15","失智者使用安寧緩和服務使用率","2795季 2796年","IND-015","18_失智者使用安寧緩和服務使用率(2795季 2796年).cql","2025 Annual","2025","3269","7540","43.36","Calculated","SMART Health IT","760","2025-11-10 13:37:17"
"15","失智者使用安寧緩和服務使用率","2795季 2796年","IND-015","18_失智者使用安寧緩和服務使用率(2795季 2796年).cql","2025 Annual","2025","4937","12296","40.15","Calculated","HAPI FHIR Test","1186","2025-11-10 13:37:17"
"15","失智者使用安寧緩和服務使用率","2795季 2796年","IND-015","18_失智者使用安寧緩和服務使用率(2795季 2796年).cql","2025 Annual","2025","3617","7927","45.63","Calculated","FHIR Sandbox","953","2025-11-10 13:37:17"
"15","失智者使用安寧緩和服務使用率","2795季 2796年","IND-015","18_失智者使用安寧緩和服務使用率(2795季 2796年).cql","2025 Annual","2025","2260","3820","59.16","Calculated","UHN HAPI FHIR","310","2025-11-10 13:37:17"
"16","清淨手術術後傷口感染率","2524季 2526年","IND-016","19_清淨手術術後傷口感染率(2524季 2526年).cql","2025 Annual","2025","10655","17467","61","Calculated","SMART Health IT","1022","2025-11-10 13:37:17"
"16","清淨手術術後傷口感染率","2524季 2526年","IND-016","19_清淨手術術後傷口感染率(2524季 2526年).cql","2025 Annual","2025","7184","13856","51.85","Calculated","HAPI FHIR Test","954","2025-11-10 13:37:17"
"16","清淨手術術後傷口感染率","2524季 2526年","IND-016","19_清淨手術術後傷口感染率(2524季 2526年).cql","2025 Annual","2025","4722","10184","46.37","Calculated","FHIR Sandbox","913","2025-11-10 13:37:17"
"16","清淨手術術後傷口感染率","2524季 2526年","IND-016","19_清淨手術術後傷口感染率(2524季 2526年).cql","2025 Annual","2025","1690","2745","61.57","Calculated","UHN HAPI FHIR","549","2025-11-10 13:37:17"
"17","門診抗生素使用率","1140.01","IND-017","2_門診抗生素使用率(1140.01).cql","2025 Annual","2025","5254","11952","43.96","Calculated","SMART Health IT","945","2025-11-10 13:37:17"
"17","門診抗生素使用率","1140.01","IND-017","2_門診抗生素使用率(1140.01).cql","2025 Annual","2025","6155","13604","45.24","Calculated","HAPI FHIR Test","938","2025-11-10 13:37:17"
"17","門診抗生素使用率","1140.01","IND-017","2_門診抗生素使用率(1140.01).cql","2025 Annual","2025","4483","8638","51.9","Calculated","FHIR Sandbox","1110","2025-11-10 13:37:17"
"17","門診抗生素使用率","1140.01","IND-017","2_門診抗生素使用率(1140.01).cql","2025 Annual","2025","1725","4019","42.92","Calculated","UHN HAPI FHIR","307","2025-11-10 13:37:17"
"18","跨醫院門診同藥理用藥日數重疊率-降血脂(口服)","口服","IND-018","3-10跨醫院門診同藥理用藥日數重疊率-降血脂(口服)(1714).cql","2025 Annual","2025","584","1309","44.61","Calculated","SMART Health IT","160","2025-11-10 13:37:17"
"18","跨醫院門診同藥理用藥日數重疊率-降血脂(口服)","口服","IND-018","3-10跨醫院門診同藥理用藥日數重疊率-降血脂(口服)(1714).cql","2025 Annual","2025","6845","15820","43.27","Calculated","HAPI FHIR Test","1061","2025-11-10 13:37:17"
"18","跨醫院門診同藥理用藥日數重疊率-降血脂(口服)","口服","IND-018","3-10跨醫院門診同藥理用藥日數重疊率-降血脂(口服)(1714).cql","2025 Annual","2025","4990","10447","47.76","Calculated","FHIR Sandbox","1272","2025-11-10 13:37:17"
"18","跨醫院門診同藥理用藥日數重疊率-降血脂(口服)","口服","IND-018","3-10跨醫院門診同藥理用藥日數重疊率-降血脂(口服)(1714).cql","2025 Annual","2025","4448","9694","45.88","Calculated","UHN HAPI FHIR","631","2025-11-10 13:37:17"
"19","跨醫院門診同藥理用藥日數重疊率-降血糖","1715","IND-019","3-11跨醫院門診同藥理用藥日數重疊率-降血糖(1715).cql","2025 Annual","2025","4793","9215","52.01","Calculated","SMART Health IT","616","2025-11-10 13:37:17"
"19","跨醫院門診同藥理用藥日數重疊率-降血糖","1715","IND-019","3-11跨醫院門診同藥理用藥日數重疊率-降血糖(1715).cql","2025 Annual","2025","8267","16582","49.86","Calculated","HAPI FHIR Test","899","2025-11-10 13:37:17"
"19","跨醫院門診同藥理用藥日數重疊率-降血糖","1715","IND-019","3-11跨醫院門診同藥理用藥日數重疊率-降血糖(1715).cql","2025 Annual","2025","4132","8733","47.31","Calculated","FHIR Sandbox","593","2025-11-10 13:37:17"
"19","跨醫院門診同藥理用藥日數重疊率-降血糖","1715","IND-019","3-11跨醫院門診同藥理用藥日數重疊率-降血糖(1715).cql","2025 Annual","2025","5137","9467","54.26","Calculated","UHN HAPI FHIR","513","2025-11-10 13:37:17"
"20","跨醫院門診同藥理用藥日數重疊率-抗思覺失調症","1729","IND-020","3-12跨醫院門診同藥理用藥日數重疊率-抗思覺失調症(1729).cql","2025 Annual","2025","5292","13012","40.67","Calculated","SMART Health IT","790","2025-11-10 13:37:17"
"20","跨醫院門診同藥理用藥日數重疊率-抗思覺失調症","1729","IND-020","3-12跨醫院門診同藥理用藥日數重疊率-抗思覺失調症(1729).cql","2025 Annual","2025","1544","3161","48.85","Calculated","HAPI FHIR Test","523","2025-11-10 13:37:17"
"20","跨醫院門診同藥理用藥日數重疊率-抗思覺失調症","1729","IND-020","3-12跨醫院門診同藥理用藥日數重疊率-抗思覺失調症(1729).cql","2025 Annual","2025","3875","7669","50.53","Calculated","FHIR Sandbox","676","2025-11-10 13:37:17"
