IndicatorId,IndicatorName,IndicatorCode,FileName,Quarter,Numerator,Denominator,Rate,DataQuality,ServerName,ServerRecordCount,QueryDateTime
12,半人工膝關節置換手術後九十日以內置換物深部感染率,3250,15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql,2024Q4,5322,33366,37,Good,FHIR Sandbox,86,2025/11/10 10:15
12,半人工膝關節置換手術後九十日以內置換物深部感染率,3250,15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql,2024Q4,5322,33366,37,Good,UHN HAPI FHIR,97,2025/11/10 10:15
12,半人工膝關節置換手術後九十日以內置換物深部感染率,3250,15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql,2025Q1,3486,14626,64,Good,SMART Health IT,80,2025/11/10 10:15
12,半人工膝關節置換手術後九十日以內置換物深部感染率,3250,15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql,2025Q1,3486,14626,64,Good,HAPI FHIR Test,87,2025/11/10 10:15
12,半人工膝關節置換手術後九十日以內置換物深部感染率,3250,15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql,2025Q1,3486,14626,64,Good,FHIR Sandbox,54,2025/11/10 10:15
12,半人工膝關節置換手術後九十日以內置換物深部感染率,3250,15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql,2025Q1,3486,14626,64,Good,UHN HAPI FHIR,77,2025/11/10 10:15
12,半人工膝關節置換手術後九十日以內置換物深部感染率,3250,15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql,2025Q2,4473,24354,56,Good,SMART Health IT,97,2025/11/10 10:15
12,半人工膝關節置換手術後九十日以內置換物深部感染率,3250,15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql,2025Q2,4473,24354,56,Good,HAPI FHIR Test,0,2025/11/10 10:15
12,半人工膝關節置換手術後九十日以內置換物深部感染率,3250,15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql,2025Q2,4473,24354,56,Good,FHIR Sandbox,0,2025/11/10 10:15
12,半人工膝關節置換手術後九十日以內置換物深部感染率,3250,15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql,2025Q2,4473,24354,56,Good,UHN HAPI FHIR,16,2025/11/10 10:15
12,半人工膝關節置換手術後九十日以內置換物深部感染率,3250,15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql,2025Q3,3101,49383,41,Good,SMART Health IT,0,2025/11/10 10:15
12,半人工膝關節置換手術後九十日以內置換物深部感染率,3250,15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql,2025Q3,3101,49383,41,Good,HAPI FHIR Test,51,2025/11/10 10:15
12,半人工膝關節置換手術後九十日以內置換物深部感染率,3250,15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql,2025Q3,3101,49383,41,Good,FHIR Sandbox,85,2025/11/10 10:15
12,半人工膝關節置換手術後九十日以內置換物深部感染率,3250,15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql,2025Q3,3101,49383,41,Good,UHN HAPI FHIR,10,2025/11/10 10:15
12,半人工膝關節置換手術後九十日以內置換物深部感染率,3250,15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql,2025Q4,1661,40057,38,Good,SMART Health IT,54,2025/11/10 10:15
12,半人工膝關節置換手術後九十日以內置換物深部感染率,3250,15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql,2025Q4,1661,40057,38,Good,HAPI FHIR Test,48,2025/11/10 10:15
12,半人工膝關節置換手術後九十日以內置換物深部感染率,3250,15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql,2025Q4,1661,40057,38,Good,FHIR Sandbox,2,2025/11/10 10:15
12,半人工膝關節置換手術後九十日以內置換物深部感染率,3250,15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql,2025Q4,1661,40057,38,Good,UHN HAPI FHIR,21,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2024Q1,5437,17784,55,Good,SMART Health IT,7,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2024Q1,5437,17784,55,Good,HAPI FHIR Test,32,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2024Q1,5437,17784,55,Good,FHIR Sandbox,73,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2024Q1,5437,17784,55,Good,UHN HAPI FHIR,0,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2024Q2,2548,20031,39,Good,SMART Health IT,50,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2024Q2,2548,20031,39,Good,HAPI FHIR Test,43,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2024Q2,2548,20031,39,Good,FHIR Sandbox,0,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2024Q2,2548,20031,39,Good,UHN HAPI FHIR,0,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2024Q3,4164,16125,43,Good,SMART Health IT,14,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2024Q3,4164,16125,43,Good,HAPI FHIR Test,0,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2024Q3,4164,16125,43,Good,FHIR Sandbox,30,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2024Q3,4164,16125,43,Good,UHN HAPI FHIR,23,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2024Q4,5415,44307,46,Good,SMART Health IT,0,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2024Q4,5415,44307,46,Good,HAPI FHIR Test,91,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2024Q4,5415,44307,46,Good,FHIR Sandbox,0,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2024Q4,5415,44307,46,Good,UHN HAPI FHIR,52,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2025Q1,5993,48606,36,Good,SMART Health IT,32,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2025Q1,5993,48606,36,Good,HAPI FHIR Test,69,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2025Q1,5993,48606,36,Good,FHIR Sandbox,0,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2025Q1,5993,48606,36,Good,UHN HAPI FHIR,75,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2025Q2,3328,9664,37,Good,SMART Health IT,65,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2025Q2,3328,9664,37,Good,HAPI FHIR Test,1,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2025Q2,3328,9664,37,Good,FHIR Sandbox,92,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2025Q2,3328,9664,37,Good,UHN HAPI FHIR,89,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2025Q3,4506,30161,52,Good,SMART Health IT,30,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2025Q3,4506,30161,52,Good,HAPI FHIR Test,29,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2025Q3,4506,30161,52,Good,FHIR Sandbox,0,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2025Q3,4506,30161,52,Good,UHN HAPI FHIR,97,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2025Q4,5848,24974,45,Good,SMART Health IT,39,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2025Q4,5848,24974,45,Good,HAPI FHIR Test,74,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2025Q4,5848,24974,45,Good,FHIR Sandbox,52,2025/11/10 10:15
13,住院手術傷口感染率,1658季 1666年,16住院手術傷口感染率(1658季 1666年).cql,2025Q4,5848,24974,45,Good,UHN HAPI FHIR,29,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2024Q1,3698,8429,45,Good,SMART Health IT,19,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2024Q1,3698,8429,45,Good,HAPI FHIR Test,54,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2024Q1,3698,8429,45,Good,FHIR Sandbox,48,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2024Q1,3698,8429,45,Good,UHN HAPI FHIR,0,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2024Q2,3785,21358,44,Good,SMART Health IT,0,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2024Q2,3785,21358,44,Good,HAPI FHIR Test,83,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2024Q2,3785,21358,44,Good,FHIR Sandbox,89,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2024Q2,3785,21358,44,Good,UHN HAPI FHIR,0,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2024Q3,1947,15791,46,Good,SMART Health IT,84,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2024Q3,1947,15791,46,Good,HAPI FHIR Test,63,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2024Q3,1947,15791,46,Good,FHIR Sandbox,29,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2024Q3,1947,15791,46,Good,UHN HAPI FHIR,22,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2024Q4,2046,11591,50,Good,SMART Health IT,57,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2024Q4,2046,11591,50,Good,HAPI FHIR Test,76,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2024Q4,2046,11591,50,Good,FHIR Sandbox,0,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2024Q4,2046,11591,50,Good,UHN HAPI FHIR,0,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2025Q1,1784,36808,51,Good,SMART Health IT,65,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2025Q1,1784,36808,51,Good,HAPI FHIR Test,13,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2025Q1,1784,36808,51,Good,FHIR Sandbox,72,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2025Q1,1784,36808,51,Good,UHN HAPI FHIR,25,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2025Q2,4798,12011,60,Good,SMART Health IT,88,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2025Q2,4798,12011,60,Good,HAPI FHIR Test,15,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2025Q2,4798,12011,60,Good,FHIR Sandbox,79,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2025Q2,4798,12011,60,Good,UHN HAPI FHIR,59,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2025Q3,2529,43349,58,Good,SMART Health IT,0,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2025Q3,2529,43349,58,Good,HAPI FHIR Test,16,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2025Q3,2529,43349,58,Good,FHIR Sandbox,20,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2025Q3,2529,43349,58,Good,UHN HAPI FHIR,0,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2025Q4,1196,27031,42,Good,SMART Health IT,1,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2025Q4,1196,27031,42,Good,HAPI FHIR Test,76,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2025Q4,1196,27031,42,Good,FHIR Sandbox,45,2025/11/10 10:15
14,急性心肌梗塞死亡率,1662季 1668年,17急性心肌梗塞死亡率(1662季 1668年).cql,2025Q4,1196,27031,42,Good,UHN HAPI FHIR,42,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2024Q1,4661,10314,46,Good,SMART Health IT,28,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2024Q1,4661,10314,46,Good,HAPI FHIR Test,92,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2024Q1,4661,10314,46,Good,FHIR Sandbox,0,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2024Q1,4661,10314,46,Good,UHN HAPI FHIR,18,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2024Q2,5184,53578,64,Good,SMART Health IT,81,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2024Q2,5184,53578,64,Good,HAPI FHIR Test,26,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2024Q2,5184,53578,64,Good,FHIR Sandbox,92,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2024Q2,5184,53578,64,Good,UHN HAPI FHIR,65,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2024Q3,2515,37119,53,Good,SMART Health IT,39,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2024Q3,2515,37119,53,Good,HAPI FHIR Test,0,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2024Q3,2515,37119,53,Good,FHIR Sandbox,85,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2024Q3,2515,37119,53,Good,UHN HAPI FHIR,12,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2024Q4,815,13609,40,Good,SMART Health IT,91,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2024Q4,815,13609,40,Good,HAPI FHIR Test,1,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2024Q4,815,13609,40,Good,FHIR Sandbox,0,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2024Q4,815,13609,40,Good,UHN HAPI FHIR,95,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2025Q1,5250,58517,39,Good,SMART Health IT,91,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2025Q1,5250,58517,39,Good,HAPI FHIR Test,65,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2025Q1,5250,58517,39,Good,FHIR Sandbox,99,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2025Q1,5250,58517,39,Good,UHN HAPI FHIR,0,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2025Q2,4767,11300,53,Good,SMART Health IT,34,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2025Q2,4767,11300,53,Good,HAPI FHIR Test,56,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2025Q2,4767,11300,53,Good,FHIR Sandbox,0,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2025Q2,4767,11300,53,Good,UHN HAPI FHIR,31,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2025Q3,3624,59098,43,Good,SMART Health IT,80,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2025Q3,3624,59098,43,Good,HAPI FHIR Test,0,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2025Q3,3624,59098,43,Good,FHIR Sandbox,36,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2025Q3,3624,59098,43,Good,UHN HAPI FHIR,46,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2025Q4,4182,50394,46,Good,SMART Health IT,14,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2025Q4,4182,50394,46,Good,HAPI FHIR Test,97,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2025Q4,4182,50394,46,Good,FHIR Sandbox,10,2025/11/10 10:15
15,失智者使用安寧緩和服務使用率,2795季 2796年,18_失智者使用安寧緩和服務使用率(2795季 2796年).cql,2025Q4,4182,50394,46,Good,UHN HAPI FHIR,30,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2024Q1,3201,28620,35,Good,SMART Health IT,64,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2024Q1,3201,28620,35,Good,HAPI FHIR Test,17,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2024Q1,3201,28620,35,Good,FHIR Sandbox,36,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2024Q1,3201,28620,35,Good,UHN HAPI FHIR,57,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2024Q2,3336,37661,55,Good,SMART Health IT,42,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2024Q2,3336,37661,55,Good,HAPI FHIR Test,47,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2024Q2,3336,37661,55,Good,FHIR Sandbox,0,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2024Q2,3336,37661,55,Good,UHN HAPI FHIR,13,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2024Q3,2141,17747,58,Good,SMART Health IT,36,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2024Q3,2141,17747,58,Good,HAPI FHIR Test,9,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2024Q3,2141,17747,58,Good,FHIR Sandbox,0,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2024Q3,2141,17747,58,Good,UHN HAPI FHIR,88,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2024Q4,4994,53323,53,Good,SMART Health IT,20,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2024Q4,4994,53323,53,Good,HAPI FHIR Test,20,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2024Q4,4994,53323,53,Good,FHIR Sandbox,79,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2024Q4,4994,53323,53,Good,UHN HAPI FHIR,3,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2025Q1,1076,45197,43,Good,SMART Health IT,0,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2025Q1,1076,45197,43,Good,HAPI FHIR Test,0,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2025Q1,1076,45197,43,Good,FHIR Sandbox,51,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2025Q1,1076,45197,43,Good,UHN HAPI FHIR,0,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2025Q2,2341,16051,62,Good,SMART Health IT,39,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2025Q2,2341,16051,62,Good,HAPI FHIR Test,44,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2025Q2,2341,16051,62,Good,FHIR Sandbox,20,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2025Q2,2341,16051,62,Good,UHN HAPI FHIR,73,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2025Q3,4030,40193,50,Good,SMART Health IT,75,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2025Q3,4030,40193,50,Good,HAPI FHIR Test,86,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2025Q3,4030,40193,50,Good,FHIR Sandbox,39,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2025Q3,4030,40193,50,Good,UHN HAPI FHIR,15,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2025Q4,3371,15382,46,Good,SMART Health IT,97,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2025Q4,3371,15382,46,Good,HAPI FHIR Test,20,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2025Q4,3371,15382,46,Good,FHIR Sandbox,86,2025/11/10 10:15
16,清淨手術術後傷口感染率,2524季 2526年,19_清淨手術術後傷口感染率(2524季 2526年).cql,2025Q4,3371,15382,46,Good,UHN HAPI FHIR,16,2025/11/10 10:15
17,門診抗生素使用率,1140.01,2_門診抗生素使用率(1140.01).cql,2024Q1,3771,14066,45,Good,SMART Health IT,7,2025/11/10 10:15
17,門診抗生素使用率,1140.01,2_門診抗生素使用率(1140.01).cql,2024Q1,3771,14066,45,Good,HAPI FHIR Test,4,2025/11/10 10:15
17,門診抗生素使用率,1140.01,2_門診抗生素使用率(1140.01).cql,2024Q1,3771,14066,45,Good,FHIR Sandbox,89,2025/11/10 10:15
17,門診抗生素使用率,1140.01,2_門診抗生素使用率(1140.01).cql,2024Q1,3771,14066,45,Good,UHN HAPI FHIR,15,2025/11/10 10:15
17,門診抗生素使用率,1140.01,2_門診抗生素使用率(1140.01).cql,2024Q2,4635,47342,49,Good,SMART Health IT,95,2025/11/10 10:15
