"IndicatorId","IndicatorName","OriginalCode","StandardCode","FileName","Period","Year","Numerator","Denominator","Rate","DataQuality","ServerName","ServerRecordCount","QueryDateTime"
"30","同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)","口服","IND-030","3-6同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1728).cql","2024 Annual","2024","14351","150006","9.57","Calculated","SMART Health IT","617","2025-11-10 13:05:50"
"30","同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)","口服","IND-030","3-6同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1728).cql","2024 Annual","2024","14351","150006","9.57","Calculated","HAPI FHIR Test","443","2025-11-10 13:05:50"
"30","同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)","口服","IND-030","3-6同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1728).cql","2024 Annual","2024","8591","95077","9.04","Calculated","FHIR Sandbox","542","2025-11-10 13:05:50"
"30","同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)","口服","IND-030","3-6同醫院門診同藥理用藥日數重疊率-安眠鎮靜(口服)(1728).cql","2024 Annual","2024","19330","173328","11.15","Calculated","UHN HAPI FHIR","1015","2025-11-10 13:05:50"
"31","同醫院門診同藥理用藥日數重疊率-抗血栓(口服)","口服","IND-031","3-7同醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3375).cql","2024 Annual","2024","12656","117057","10.81","Calculated","SMART Health IT","1092","2025-11-10 13:05:50"
"31","同醫院門診同藥理用藥日數重疊率-抗血栓(口服)","口服","IND-031","3-7同醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3375).cql","2024 Annual","2024","10908","90404","12.07","Calculated","HAPI FHIR Test","1023","2025-11-10 13:05:50"
"31","同醫院門診同藥理用藥日數重疊率-抗血栓(口服)","口服","IND-031","3-7同醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3375).cql","2024 Annual","2024","12656","117057","10.81","Calculated","FHIR Sandbox","1434","2025-11-10 13:05:50"
"31","同醫院門診同藥理用藥日數重疊率-抗血栓(口服)","口服","IND-031","3-7同醫院門診同藥理用藥日數重疊率-抗血栓(口服)(3375).cql","2024 Annual","2024","10908","90404","12.07","Calculated","UHN HAPI FHIR","884","2025-11-10 13:05:50"
"32","同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)","口服","IND-032","3-8同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3376).cql","2024 Annual","2024","11259","97855","11.51","Calculated","SMART Health IT","572","2025-11-10 13:05:50"
"32","同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)","口服","IND-032","3-8同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3376).cql","2024 Annual","2024","0","0","0","No Cases","HAPI FHIR Test","0","2025-11-10 13:05:50"
"32","同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)","口服","IND-032","3-8同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3376).cql","2024 Annual","2024","3872","71488","5.42","Calculated","FHIR Sandbox","487","2025-11-10 13:05:50"
"32","同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)","口服","IND-032","3-8同醫院門診同藥理用藥日數重疊率-前列腺肥大(口服)(3376).cql","2024 Annual","2024","12545","110337","11.37","Calculated","UHN HAPI FHIR","876","2025-11-10 13:05:50"
"33","跨醫院門診同藥理用藥日數重疊率-降血壓(口服)","口服","IND-033","3-9跨醫院門診同藥理用藥日數重疊率-降血壓(口服)(1713).cql","2024 Annual","2024","11522","113777","10.13","Calculated","SMART Health IT","864","2025-11-10 13:05:50"
"33","跨醫院門診同藥理用藥日數重疊率-降血壓(口服)","口服","IND-033","3-9跨醫院門診同藥理用藥日數重疊率-降血壓(口服)(1713).cql","2024 Annual","2024","15585","133696","11.66","Calculated","HAPI FHIR Test","1234","2025-11-10 13:05:50"
"33","跨醫院門診同藥理用藥日數重疊率-降血壓(口服)","口服","IND-033","3-9跨醫院門診同藥理用藥日數重疊率-降血壓(口服)(1713).cql","2024 Annual","2024","15585","133696","11.66","Calculated","FHIR Sandbox","692","2025-11-10 13:05:50"
"33","跨醫院門診同藥理用藥日數重疊率-降血壓(口服)","口服","IND-033","3-9跨醫院門診同藥理用藥日數重疊率-降血壓(口服)(1713).cql","2024 Annual","2024","6423","63438","10.12","Calculated","UHN HAPI FHIR","504","2025-11-10 13:05:50"
"34","慢性病連續處方箋開立率","1318","IND-034","4_慢性病連續處方箋開立率(1318).cql","2024 Annual","2024","7213","99460","7.25","Calculated","SMART Health IT","761","2025-11-10 13:05:50"
"34","慢性病連續處方箋開立率","1318","IND-034","4_慢性病連續處方箋開立率(1318).cql","2024 Annual","2024","4768","53161","8.97","Calculated","HAPI FHIR Test","219","2025-11-10 13:05:50"
"34","慢性病連續處方箋開立率","1318","IND-034","4_慢性病連續處方箋開立率(1318).cql","2024 Annual","2024","8890","127050","7","Calculated","FHIR Sandbox","488","2025-11-10 13:05:50"
"34","慢性病連續處方箋開立率","1318","IND-034","4_慢性病連續處方箋開立率(1318).cql","2024 Annual","2024","6159","83693","7.36","Calculated","UHN HAPI FHIR","313","2025-11-10 13:05:50"
"35","門診每張處方箋開藥品項數大於等於十項之案件比率","3128","IND-035","5_門診每張處方箋開藥品項數大於等於十項之案件比率(3128).cql","2024 Annual","2024","10778","101025","10.67","Calculated","SMART Health IT","747","2025-11-10 13:05:50"
"35","門診每張處方箋開藥品項數大於等於十項之案件比率","3128","IND-035","5_門診每張處方箋開藥品項數大於等於十項之案件比率(3128).cql","2024 Annual","2024","10362","130089","7.97","Calculated","HAPI FHIR Test","556","2025-11-10 13:05:50"
"35","門診每張處方箋開藥品項數大於等於十項之案件比率","3128","IND-035","5_門診每張處方箋開藥品項數大於等於十項之案件比率(3128).cql","2024 Annual","2024","11657","110875","10.51","Calculated","FHIR Sandbox","916","2025-11-10 13:05:50"
"35","門診每張處方箋開藥品項數大於等於十項之案件比率","3128","IND-035","5_門診每張處方箋開藥品項數大於等於十項之案件比率(3128).cql","2024 Annual","2024","10362","130089","7.97","Calculated","UHN HAPI FHIR","879","2025-11-10 13:05:50"
"36","十八歲以下氣喘病人急診率","1315季 1317年","IND-036","6_十八歲以下氣喘病人急診率(1315季 1317年).cql","2024 Annual","2024","9538","38403","24.84","Calculated","SMART Health IT","346","2025-11-10 13:05:50"
"36","十八歲以下氣喘病人急診率","1315季 1317年","IND-036","6_十八歲以下氣喘病人急診率(1315季 1317年).cql","2024 Annual","2024","12990","46866","27.72","Calculated","HAPI FHIR Test","1023","2025-11-10 13:05:50"
"36","十八歲以下氣喘病人急診率","1315季 1317年","IND-036","6_十八歲以下氣喘病人急診率(1315季 1317年).cql","2024 Annual","2024","8199","59881","13.69","Calculated","FHIR Sandbox","493","2025-11-10 13:05:50"
"36","十八歲以下氣喘病人急診率","1315季 1317年","IND-036","6_十八歲以下氣喘病人急診率(1315季 1317年).cql","2024 Annual","2024","16198","78389","20.66","Calculated","UHN HAPI FHIR","1301","2025-11-10 13:05:50"
"37","糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率","HbA1c","IND-037","7_糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率(109.01季 110.01年).cql","2024 Annual","2024","9720","109769","8.85","Calculated","SMART Health IT","1038","2025-11-10 13:05:50"
"37","糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率","HbA1c","IND-037","7_糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率(109.01季 110.01年).cql","2024 Annual","2024","11214","104241","10.76","Calculated","HAPI FHIR Test","398","2025-11-10 13:05:50"
"37","糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率","HbA1c","IND-037","7_糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率(109.01季 110.01年).cql","2024 Annual","2024","6214","59789","10.39","Calculated","FHIR Sandbox","527","2025-11-10 13:05:50"
"37","糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率","HbA1c","IND-037","7_糖尿病病人醣化血紅素(HbA1c)或糖化白蛋白(glycated albumin)執 行率(109.01季 110.01年).cql","2024 Annual","2024","13268","118056","11.24","Calculated","UHN HAPI FHIR","596","2025-11-10 13:05:50"
"38","就診後同日於同醫院因同疾病再次就診率","1322","IND-038","8_就診後同日於同醫院因同疾病再次就診率(1322).cql","2024 Annual","2024","4735","57886","8.18","Calculated","SMART Health IT","868","2025-11-10 13:05:50"
"38","就診後同日於同醫院因同疾病再次就診率","1322","IND-038","8_就診後同日於同醫院因同疾病再次就診率(1322).cql","2024 Annual","2024","9316","132946","7.01","Calculated","HAPI FHIR Test","963","2025-11-10 13:05:50"
"38","就診後同日於同醫院因同疾病再次就診率","1322","IND-038","8_就診後同日於同醫院因同疾病再次就診率(1322).cql","2024 Annual","2024","4735","57886","8.18","Calculated","FHIR Sandbox","340","2025-11-10 13:05:50"
"38","就診後同日於同醫院因同疾病再次就診率","1322","IND-038","8_就診後同日於同醫院因同疾病再次就診率(1322).cql","2024 Annual","2024","7821","96937","8.07","Calculated","UHN HAPI FHIR","1053","2025-11-10 13:05:50"
"39","非計畫性住院案件出院後十四日內再住院率","1077.01季、1809年","IND-039","9_非計畫性住院案件出院後十四日內再住院率(1077.01季、1809年).cql","2024 Annual","2024","13591","88216","15.41","Calculated","SMART Health IT","593","2025-11-10 13:05:50"
"39","非計畫性住院案件出院後十四日內再住院率","1077.01季、1809年","IND-039","9_非計畫性住院案件出院後十四日內再住院率(1077.01季、1809年).cql","2024 Annual","2024","9525","60556","15.73","Calculated","HAPI FHIR Test","742","2025-11-10 13:05:50"
"39","非計畫性住院案件出院後十四日內再住院率","1077.01季、1809年","IND-039","9_非計畫性住院案件出院後十四日內再住院率(1077.01季、1809年).cql","2024 Annual","2024","19098","105540","18.1","Calculated","FHIR Sandbox","750","2025-11-10 13:05:50"
"39","非計畫性住院案件出院後十四日內再住院率","1077.01季、1809年","IND-039","9_非計畫性住院案件出院後十四日內再住院率(1077.01季、1809年).cql","2024 Annual","2024","7967","42163","18.9","Calculated","UHN HAPI FHIR","215","2025-11-10 13:05:50"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025 Annual","2025","11868","131483","9.03","Calculated","SMART Health IT","691","2025-11-10 13:05:50"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025 Annual","2025","11854","128592","9.22","Calculated","HAPI FHIR Test","569","2025-11-10 13:05:50"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025 Annual","2025","11854","128592","9.22","Calculated","FHIR Sandbox","584","2025-11-10 13:05:50"
"1","門診注射劑使用率","3127","IND-001","1_門診注射劑使用率(3127).cql","2025 Annual","2025","8476","84565","10.02","Calculated","UHN HAPI FHIR","396","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025 Annual","2025","10680","78481","13.61","Calculated","SMART Health IT","407","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025 Annual","2025","4571","53631","8.52","Calculated","HAPI FHIR Test","719","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025 Annual","2025","8607","53709","16.03","Calculated","FHIR Sandbox","241","2025-11-10 13:05:50"
"2","住院案件出院後三日以內急診率","108.01","IND-002","10_住院案件出院後三日以內急診率(108.01).cql","2025 Annual","2025","12887","67612","19.06","Calculated","UHN HAPI FHIR","980","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025 Annual","2025","0","0","0","No Cases","SMART Health IT","0","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025 Annual","2025","10256","54663","18.76","Calculated","HAPI FHIR Test","686","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025 Annual","2025","7354","33264","22.11","Calculated","FHIR Sandbox","434","2025-11-10 13:05:50"
"3","剖腹產率-整體","1136.01","IND-003","11-1剖腹產率-整體(1136.01).cql","2025 Annual","2025","12779","80481","15.88","Calculated","UHN HAPI FHIR","894","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025 Annual","2025","10796","208126","5.19","Calculated","SMART Health IT","831","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025 Annual","2025","4122","99229","4.15","Calculated","HAPI FHIR Test","625","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025 Annual","2025","4307","114920","3.75","Calculated","FHIR Sandbox","313","2025-11-10 13:05:50"
"4","剖腹產率-自行要求","1137.01","IND-004","11-2剖腹產率-自行要求(1137.01).cql","2025 Annual","2025","6489","93206","6.96","Calculated","UHN HAPI FHIR","816","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2025 Annual","2025","9309","45349","20.53","Calculated","SMART Health IT","190","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2025 Annual","2025","6888","93518","7.37","Calculated","HAPI FHIR Test","552","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2025 Annual","2025","8531","110601","7.71","Calculated","FHIR Sandbox","971","2025-11-10 13:05:50"
"5","剖腹產率-具適應症","1138.01","IND-005","11-3剖腹產率-具適應症(1138.01).cql","2025 Annual","2025","12364","124734","9.91","Calculated","UHN HAPI FHIR","752","2025-11-10 13:05:50"
"6","剖腹產率-初次具適應症","1075.01","IND-006","11-4剖腹產率-初次具適應症(1075.01).cql","2025 Annual","2025","14172","120333","11.78","Calculated","SMART Health IT","1095","2025-11-10 13:05:50"
"6","剖腹產率-初次具適應症","1075.01","IND-006","11-4剖腹產率-初次具適應症(1075.01).cql","2025 Annual","2025","16337","152137","10.74","Calculated","HAPI FHIR Test","1178","2025-11-10 13:05:50"
"6","剖腹產率-初次具適應症","1075.01","IND-006","11-4剖腹產率-初次具適應症(1075.01).cql","2025 Annual","2025","16337","152137","10.74","Calculated","FHIR Sandbox","902","2025-11-10 13:05:50"
"6","剖腹產率-初次具適應症","1075.01","IND-006","11-4剖腹產率-初次具適應症(1075.01).cql","2025 Annual","2025","12972","102975","12.6","Calculated","UHN HAPI FHIR","385","2025-11-10 13:05:50"
"7","清淨手術術後使用抗生素超過三日比率","1155","IND-007","12_清淨手術術後使用抗生素超過三日比率(1155).cql","2025 Annual","2025","7955","110426","7.2","Calculated","SMART Health IT","908","2025-11-10 13:05:50"
"7","清淨手術術後使用抗生素超過三日比率","1155","IND-007","12_清淨手術術後使用抗生素超過三日比率(1155).cql","2025 Annual","2025","10010","143727","6.96","Calculated","HAPI FHIR Test","1126","2025-11-10 13:05:50"
"7","清淨手術術後使用抗生素超過三日比率","1155","IND-007","12_清淨手術術後使用抗生素超過三日比率(1155).cql","2025 Annual","2025","6983","107729","6.48","Calculated","FHIR Sandbox","648","2025-11-10 13:05:50"
"7","清淨手術術後使用抗生素超過三日比率","1155","IND-007","12_清淨手術術後使用抗生素超過三日比率(1155).cql","2025 Annual","2025","10010","143727","6.96","Calculated","UHN HAPI FHIR","1233","2025-11-10 13:05:50"
"8","接受體外震波碎石術(ESWL)病人平均利用ESWL之次數","ESWL","IND-008","13_接受體外震波碎石術(ESWL)病人平均利用ESWL之次數(20.01季 1804年).cql","2025 Annual","2025","15930","113338","14.06","Calculated","SMART Health IT","1335","2025-11-10 13:05:50"
"8","接受體外震波碎石術(ESWL)病人平均利用ESWL之次數","ESWL","IND-008","13_接受體外震波碎石術(ESWL)病人平均利用ESWL之次數(20.01季 1804年).cql","2025 Annual","2025","11666","72130","16.17","Calculated","HAPI FHIR Test","793","2025-11-10 13:05:50"
"8","接受體外震波碎石術(ESWL)病人平均利用ESWL之次數","ESWL","IND-008","13_接受體外震波碎石術(ESWL)病人平均利用ESWL之次數(20.01季 1804年).cql","2025 Annual","2025","8504","43084","19.74","Calculated","FHIR Sandbox","645","2025-11-10 13:05:50"
"8","接受體外震波碎石術(ESWL)病人平均利用ESWL之次數","ESWL","IND-008","13_接受體外震波碎石術(ESWL)病人平均利用ESWL之次數(20.01季 1804年).cql","2025 Annual","2025","12768","84292","15.15","Calculated","UHN HAPI FHIR","495","2025-11-10 13:05:50"
"9","子宮肌瘤手術出院後十四日以內因該手術相關診斷再住院率","473.01","IND-009","14_子宮肌瘤手術出院後十四日以內因該手術相關診斷再住院率(473.01).cql","2025 Annual","2025","13086","156233","8.38","Calculated","SMART Health IT","470","2025-11-10 13:05:50"
"9","子宮肌瘤手術出院後十四日以內因該手術相關診斷再住院率","473.01","IND-009","14_子宮肌瘤手術出院後十四日以內因該手術相關診斷再住院率(473.01).cql","2025 Annual","2025","17670","203666","8.68","Calculated","HAPI FHIR Test","1104","2025-11-10 13:05:50"
"9","子宮肌瘤手術出院後十四日以內因該手術相關診斷再住院率","473.01","IND-009","14_子宮肌瘤手術出院後十四日以內因該手術相關診斷再住院率(473.01).cql","2025 Annual","2025","15483","162808","9.51","Calculated","FHIR Sandbox","1015","2025-11-10 13:05:50"
"9","子宮肌瘤手術出院後十四日以內因該手術相關診斷再住院率","473.01","IND-009","14_子宮肌瘤手術出院後十四日以內因該手術相關診斷再住院率(473.01).cql","2025 Annual","2025","12445","147588","8.43","Calculated","UHN HAPI FHIR","867","2025-11-10 13:05:50"
"10","_人工膝關節置換手術後九十日以內置換物深部感染率","353.01","IND-010","15-1_人工膝關節置換手術後九十日以內置換物深部感染率(353.01).cql","2025 Annual","2025","6623","104875","6.32","Calculated","SMART Health IT","529","2025-11-10 13:05:50"
"10","_人工膝關節置換手術後九十日以內置換物深部感染率","353.01","IND-010","15-1_人工膝關節置換手術後九十日以內置換物深部感染率(353.01).cql","2025 Annual","2025","9396","128599","7.31","Calculated","HAPI FHIR Test","800","2025-11-10 13:05:50"
"10","_人工膝關節置換手術後九十日以內置換物深部感染率","353.01","IND-010","15-1_人工膝關節置換手術後九十日以內置換物深部感染率(353.01).cql","2025 Annual","2025","11168","160427","6.96","Calculated","FHIR Sandbox","823","2025-11-10 13:05:50"
"10","_人工膝關節置換手術後九十日以內置換物深部感染率","353.01","IND-010","15-1_人工膝關節置換手術後九十日以內置換物深部感染率(353.01).cql","2025 Annual","2025","11168","160427","6.96","Calculated","UHN HAPI FHIR","725","2025-11-10 13:05:50"
"11","全人工膝關節置換手術後九十日以內置換物深部感染率","3249","IND-011","15-2全人工膝關節置換手術後九十日以內置換物深部感染率(3249).cql","2025 Annual","2025","11956","113689","10.52","Calculated","SMART Health IT","314","2025-11-10 13:05:50"
"11","全人工膝關節置換手術後九十日以內置換物深部感染率","3249","IND-011","15-2全人工膝關節置換手術後九十日以內置換物深部感染率(3249).cql","2025 Annual","2025","11020","134810","8.17","Calculated","HAPI FHIR Test","777","2025-11-10 13:05:50"
"11","全人工膝關節置換手術後九十日以內置換物深部感染率","3249","IND-011","15-2全人工膝關節置換手術後九十日以內置換物深部感染率(3249).cql","2025 Annual","2025","16785","171886","9.77","Calculated","FHIR Sandbox","1112","2025-11-10 13:05:50"
"11","全人工膝關節置換手術後九十日以內置換物深部感染率","3249","IND-011","15-2全人工膝關節置換手術後九十日以內置換物深部感染率(3249).cql","2025 Annual","2025","7153","103765","6.89","Calculated","UHN HAPI FHIR","670","2025-11-10 13:05:50"
"12","半人工膝關節置換手術後九十日以內置換物深部感染率","3250","IND-012","15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql","2025 Annual","2025","11060","88363","12.52","Calculated","SMART Health IT","676","2025-11-10 13:05:50"
"12","半人工膝關節置換手術後九十日以內置換物深部感染率","3250","IND-012","15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql","2025 Annual","2025","8248","104066","7.93","Calculated","HAPI FHIR Test","809","2025-11-10 13:05:50"
"12","半人工膝關節置換手術後九十日以內置換物深部感染率","3250","IND-012","15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql","2025 Annual","2025","9235","113794","8.12","Calculated","FHIR Sandbox","1044","2025-11-10 13:05:50"
"12","半人工膝關節置換手術後九十日以內置換物深部感染率","3250","IND-012","15-3半人工膝關節置換手術後九十日以內置換物深部感染率(3250).cql","2025 Annual","2025","4762","89440","5.32","Calculated","UHN HAPI FHIR","697","2025-11-10 13:05:50"
"13","住院手術傷口感染率","1658季 1666年","IND-013","16住院手術傷口感染率(1658季 1666年).cql","2025 Annual","2025","13682","64799","21.11","Calculated","SMART Health IT","649","2025-11-10 13:05:50"
"13","住院手術傷口感染率","1658季 1666年","IND-013","16住院手術傷口感染率(1658季 1666年).cql","2025 Annual","2025","9176","34638","26.49","Calculated","HAPI FHIR Test","482","2025-11-10 13:05:50"
"13","住院手術傷口感染率","1658季 1666年","IND-013","16住院手術傷口感染率(1658季 1666年).cql","2025 Annual","2025","13682","64799","21.11","Calculated","FHIR Sandbox","867","2025-11-10 13:05:50"
"13","住院手術傷口感染率","1658季 1666年","IND-013","16住院手術傷口感染率(1658季 1666年).cql","2025 Annual","2025","9321","58270","16","Calculated","UHN HAPI FHIR","884","2025-11-10 13:05:50"
"14","急性心肌梗塞死亡率","1662季 1668年","IND-014","17急性心肌梗塞死亡率(1662季 1668年).cql","2025 Annual","2025","7778","75850","10.25","Calculated","SMART Health IT","910","2025-11-10 13:05:50"
"14","急性心肌梗塞死亡率","1662季 1668年","IND-014","17急性心肌梗塞死亡率(1662季 1668年).cql","2025 Annual","2025","10307","119199","8.65","Calculated","HAPI FHIR Test","881","2025-11-10 13:05:50"
"14","急性心肌梗塞死亡率","1662季 1668年","IND-014","17急性心肌梗塞死亡率(1662季 1668年).cql","2025 Annual","2025","5509","107188","5.14","Calculated","FHIR Sandbox","886","2025-11-10 13:05:50"
"14","急性心肌梗塞死亡率","1662季 1668年","IND-014","17急性心肌梗塞死亡率(1662季 1668年).cql","2025 Annual","2025","4313","80157","5.38","Calculated","UHN HAPI FHIR","427","2025-11-10 13:05:50"
"15","失智者使用安寧緩和服務使用率","2795季 2796年","IND-015","18_失智者使用安寧緩和服務使用率(2795季 2796年).cql","2025 Annual","2025","13641","128915","10.58","Calculated","SMART Health IT","1214","2025-11-10 13:05:50"
"15","失智者使用安寧緩和服務使用率","2795季 2796年","IND-015","18_失智者使用安寧緩和服務使用率(2795季 2796年).cql","2025 Annual","2025","13641","128915","10.58","Calculated","HAPI FHIR Test","733","2025-11-10 13:05:50"
"15","失智者使用安寧緩和服務使用率","2795季 2796年","IND-015","18_失智者使用安寧緩和服務使用率(2795季 2796年).cql","2025 Annual","2025","17823","179309","9.94","Calculated","FHIR Sandbox","753","2025-11-10 13:05:50"
"15","失智者使用安寧緩和服務使用率","2795季 2796年","IND-015","18_失智者使用安寧緩和服務使用率(2795季 2796年).cql","2025 Annual","2025","17823","179309","9.94","Calculated","UHN HAPI FHIR","525","2025-11-10 13:05:50"
"16","清淨手術術後傷口感染率","2524季 2526年","IND-016","19_清淨手術術後傷口感染率(2524季 2526年).cql","2025 Annual","2025","6788","76630","8.86","Calculated","SMART Health IT","935","2025-11-10 13:05:50"
"16","清淨手術術後傷口感染率","2524季 2526年","IND-016","19_清淨手術術後傷口感染率(2524季 2526年).cql","2025 Annual","2025","10818","116823","9.26","Calculated","HAPI FHIR Test","1369","2025-11-10 13:05:50"
"16","清淨手術術後傷口感染率","2524季 2526年","IND-016","19_清淨手術術後傷口感染率(2524季 2526年).cql","2025 Annual","2025","6788","76630","8.86","Calculated","FHIR Sandbox","262","2025-11-10 13:05:50"
"16","清淨手術術後傷口感染率","2524季 2526年","IND-016","19_清淨手術術後傷口感染率(2524季 2526年).cql","2025 Annual","2025","10818","116823","9.26","Calculated","UHN HAPI FHIR","649","2025-11-10 13:05:50"
"17","門診抗生素使用率","1140.01","IND-017","2_門診抗生素使用率(1140.01).cql","2025 Annual","2025","9573","54607","17.53","Calculated","SMART Health IT","628","2025-11-10 13:05:50"
"17","門診抗生素使用率","1140.01","IND-017","2_門診抗生素使用率(1140.01).cql","2025 Annual","2025","15054","106491","14.14","Calculated","HAPI FHIR Test","673","2025-11-10 13:05:50"
"17","門診抗生素使用率","1140.01","IND-017","2_門診抗生素使用率(1140.01).cql","2025 Annual","2025","19138","117854","16.24","Calculated","FHIR Sandbox","982","2025-11-10 13:05:50"
"17","門診抗生素使用率","1140.01","IND-017","2_門診抗生素使用率(1140.01).cql","2025 Annual","2025","13649","74610","18.29","Calculated","UHN HAPI FHIR","969","2025-11-10 13:05:50"
"18","跨醫院門診同藥理用藥日數重疊率-降血脂(口服)","口服","IND-018","3-10跨醫院門診同藥理用藥日數重疊率-降血脂(口服)(1714).cql","2025 Annual","2025","10199","133826","7.62","Calculated","SMART Health IT","815","2025-11-10 13:05:50"
"18","跨醫院門診同藥理用藥日數重疊率-降血脂(口服)","口服","IND-018","3-10跨醫院門診同藥理用藥日數重疊率-降血脂(口服)(1714).cql","2025 Annual","2025","8539","114180","7.48","Calculated","HAPI FHIR Test","859","2025-11-10 13:05:50"
"18","跨醫院門診同藥理用藥日數重疊率-降血脂(口服)","口服","IND-018","3-10跨醫院門診同藥理用藥日數重疊率-降血脂(口服)(1714).cql","2025 Annual","2025","8539","114180","7.48","Calculated","FHIR Sandbox","518","2025-11-10 13:05:50"
"18","跨醫院門診同藥理用藥日數重疊率-降血脂(口服)","口服","IND-018","3-10跨醫院門診同藥理用藥日數重疊率-降血脂(口服)(1714).cql","2025 Annual","2025","10199","133826","7.62","Calculated","UHN HAPI FHIR","906","2025-11-10 13:05:50"
"19","跨醫院門診同藥理用藥日數重疊率-降血糖","1715","IND-019","3-11跨醫院門診同藥理用藥日數重疊率-降血糖(1715).cql","2025 Annual","2025","5107","119166","4.29","Calculated","SMART Health IT","570","2025-11-10 13:05:50"
"19","跨醫院門診同藥理用藥日數重疊率-降血糖","1715","IND-019","3-11跨醫院門診同藥理用藥日數重疊率-降血糖(1715).cql","2025 Annual","2025","6374","101682","6.27","Calculated","HAPI FHIR Test","252","2025-11-10 13:05:50"
"19","跨醫院門診同藥理用藥日數重疊率-降血糖","1715","IND-019","3-11跨醫院門診同藥理用藥日數重疊率-降血糖(1715).cql","2025 Annual","2025","8157","161272","5.06","Calculated","FHIR Sandbox","712","2025-11-10 13:05:50"
"19","跨醫院門診同藥理用藥日數重疊率-降血糖","1715","IND-019","3-11跨醫院門診同藥理用藥日數重疊率-降血糖(1715).cql","2025 Annual","2025","6476","65380","9.91","Calculated","UHN HAPI FHIR","204","2025-11-10 13:05:50"
"20","跨醫院門診同藥理用藥日數重疊率-抗思覺失調症","1729","IND-020","3-12跨醫院門診同藥理用藥日數重疊率-抗思覺失調症(1729).cql","2025 Annual","2025","7007","95427","7.34","Calculated","SMART Health IT","344","2025-11-10 13:05:50"
"20","跨醫院門診同藥理用藥日數重疊率-抗思覺失調症","1729","IND-020","3-12跨醫院門診同藥理用藥日數重疊率-抗思覺失調症(1729).cql","2025 Annual","2025","13672","99229","13.78","Calculated","HAPI FHIR Test","704","2025-11-10 13:05:50"
